id;club-id;trikot-number;player-name;country;total-games;goals;assists
1718;44;0;Luca-Milan Zander;D;10;0;0
1719;44;24;Patrick Mainka;D;9;0;0
1720;44;0;Milos Veljkovic;CH;5;0;0
1721;44;0;Janek Sternberg;D;4;0;0
1722;44;0;Mateo Pavlovi?;CRO;4;0;0
1723;44;0;Ulisses Garcia;CH;4;0;0
1724;44;0;Santiago Garcia;ARG;1;0;0
1725;44;2;Artur Piperkow;D;0;0;0
1726;44;16;Timo Dressler;D;0;0;0
1727;44;18;Leon Lingerski;D;0;0;0
1728;44;49;Burat Yigit;D;0;0;0
1729;44;32;Rafael Kazior;D;33;7;0
1730;44;0;Julian von Haacke;D;27;4;0
1731;44;33;Marcel Hilßner;D;23;5;0
1732;44;8;Mohamed Aidara;F;20;0;0
1733;44;6;Björn Rother;D;19;1;0
1734;44;0;Giorgi Papunashvili;GEO;18;2;0
1735;44;14;Ole Käuper;D;15;0;0
1736;44;0;Levent Aycicek;D;13;1;0
1737;44;0;Lukas Fröde;D;13;0;0
1738;44;3;Thore-Andreas Jacobsen;D;10;1;0
1739;44;13;Philipp Eggersglüß;D;9;2;0
1740;44;0;Maximilian Eggestein;D;8;1;0
1741;44;0;Özkan Yildirim;D;4;1;0
1742;44;9;Maik Lukowicz;D;2;0;0
1743;44;0;Abdullah Dogan;D;1;0;0
1744;44;23;Karim Raho;D;0;0;0
1745;44;48;Tobias Schwede;D;0;0;0
1746;44;47;Ousman Manneh;GAM;26;3;0
1747;44;46;Enis Bytyqi;D;18;1;0
1748;44;0;Martin Kobylanski;D/PL;13;1;0
1749;44;0;Melvyn Lorenzen;D;9;1;0
1750;44;7;Onur Capin;D;6;0;0
1751;44;0;Florian Grillitsch;A;5;1;0
1752;44;21;Pedro Güthermann;D;0;0;0
1753;50;1;Marcus Kolke;D;36;0;0
1754;50;19;Niklas Reichel;D;0;0;0
1755;50;25;Maximilian Reule;D;0;0;0
1756;50;14;Thomas Geyer;D;33;0;0
1757;50;0;Niklas Dams;D;28;1;0
1758;50;23;Alf Mintzel;D;25;0;0
1759;50;3;Michael Vitzthum;D;19;1;0
1760;50;0;Steven Ruprecht;D;18;1;0
1761;50;17;Daniel Wein;D;9;0;0
1762;50;5;Fabian Franke;D;6;0;0
1763;50;18;Jonas Acquistapace;D;1;0;0
1764;50;8;Jonatan Kotzke;D;0;0;0
1765;50;21;David Blacha;D;35;1;0
1766;50;20;Marc Lorenz;D;34;2;0
1767;50;32;Kevin Schindler;D;34;6;0
1768;50;6;Patrick Funk;D;32;0;0
1769;50;27;Kevin Pezzoni;D;30;0;0
1770;50;31;Sebastian Mrowca;D;27;0;0
1771;50;28;Nils-Ole Book;D;20;2;0
1772;50;0;Jaroslaw Lindner;D;16;1;0
1773;50;4;Sven Mende;D;10;0;0
1774;50;0;Timm Golley;D;10;0;0
1775;50;13;Marius Kleinsorge;D;2;0;0
1776;50;0;Christian Cappek;D;2;0;0
1777;50;0;Michael Wiemann;D;0;0;0
1778;50;0;Alexander Riemann;D;0;0;0
1779;50;24;Luca Schnellbacher;D;28;7;0
1780;50;0;Torsten Oehrl;D;22;7;0
1781;50;9;Patrick Mayer;D;7;0;0
1782;50;0;Saer Sene;F;5;0;0
1783;50;11;Soufian Benyamina;D;2;0;0
1784;56;0;Benjamin Uphoff;D;21;0;0
1785;56;33;Marius Funk;D;7;0;0
1786;56;12;Niklas Bolten;D;3;0;0
1787;56;0;Mitchell Langerak;AUS;1;0;0
1788;56;3;Philipp Mwene;A;32;0;0
1789;56;2;Stefan Peric;A;30;0;0
1790;56;4;Stephen Sama;ENG;19;1;0
1791;56;27;Thomas Hagn;D;16;1;0
1792;56;5;Daniel Vier;BRA/D;15;1;0
1793;56;15;Benjamin Kirchhoff;D;15;0;0
1794;56;6;Francesco Lovric;A;9;0;0
1795;56;13;Mete Celik;TUR;6;0;0
1796;56;0;Philipp Heise;D;2;0;0
1797;56;0;Timo Baumgartl;D;1;0;0
1798;56;24;Marvin Jäger;D;0;0;0
1799;56;25;Matthias Zimmermann;D;34;1;0
1800;56;17;Tobias Rathgeb;D;32;0;0
1801;56;18;Max Besuschkow;D;31;4;0
1802;56;0;Mart Ristl;D;20;0;0
1803;56;0;Arianit Ferati;D;15;3;0
1804;56;0;Marvin Wanitzek;D;15;3;0
1805;56;0;Jerome Kiesewetter;D;14;1;0
1806;56;0;Joel Sonora;USA;10;0;0
1807;56;16;Simon Kranitz;D;0;0;0
1808;56;0;Marvin Wanitzek;D;0;0;0
1809;56;9;Marco Grüttner;D;31;5;0
1810;56;21;Daniele Gabriele;D;30;5;0
1811;56;23;Caniggia Ginola Elva;LCA;21;1;0
1812;56;29;Borys Tashchy;RUS;19;6;0
1813;56;7;Adrian Grbic;A;15;0;0
1814;56;19;Prince-Osei Owusu;D;13;0;0
1815;56;0;Cacau;D/BRA;8;3;0
1816;56;11;Daniel Ripic;A;6;2;0
1817;56;0;Jan Kliment;CZE;1;0;0;
